"KOFIA_FUND_CODE","KFR_GRADE","RLZ_RT12","FP_KRN_NAME","SALE_AMT_M1","FP_TP","SALE_AMT_M3","NAV_UPDOWN_PRICE","SALE_AMT_M6","LRG_TYPE_TP_NAME","SALE_FUND_YN","RLZ_RT60","FNGUIDE_GRADE","RLZ_RT6","RLZ_RT3","RLZ_RT1","INVST_RISK_GRADE_TP","STDDEVT_M6","DELEGATE_KOFIA_FUND_CODE","NAV","STDDEVT_M3","STDDEVT_M1","LRG_TYPE_CODE","ACCM_RT","FUND_BAL_QTY_M6","FP_CLASS_TP","FUND_BAL_QTY_M3","TOTAL_COUNT","FUND_BAL_QTY_M1","AMC_CODE","FIRST_SETUP_DATE","RECOMMEND_FUND_YN","SEQ","MNSTAR_GRADE","FP_CODE","NAV_STD_DATE","TYPE_NAME","FUND_BAL_QTY_M1_CHK","EVENT_FUND_YN","STD_DATE","SALE_COMMISSION_RATE","LRG_TYPE_NAME","INVTRST_DETAIL_NAME","INVTRST_DETAIL_CODE","NAV_UPDOWN_RATE","RLZ_RT36","STDDEVT_Y3","OP_SCALE_GRADE_NAME","STDDEVT_Y1","INDIRECT_INVST_CODE","TOTAL_FEE","OP_FIRST_SETUP_DATE","OP_NETVALUE","FUND_GRADE_STD_YYMM","AMC_ABRV_NAME","TYPE_CODE","ZEROIN_GRADE","OP_FUND_CODE","SALE_START_DATE","AFRCV_COMMISSION_RATE"
"K55105C01901",3,-17.82,"삼성 노무라일본증권전환형자투자신탁제1호 [주식]S-P",-2.46,"10",-4.49,35.83,-8.98,"해외","Y",20.57,3,-11.8,-15.55,-8.44,"3",19.74,"KR5105656031",800.58,22.03,22.76,"60",-25.62,0,"12",0,1914,0,"105","20070226",NA,653,3,"1133559","20181228","일본주식",0,"N","20181228",0,"주식형","연금","77",4.69,1.69,19.46,"초소형급",18.73,"01",1.14,"20070226",71,"201812","삼성자산운용","60120",3,"KR5105656023","20180108",0
"K55355B38245",0,-5.95,"스팍스 본재팬연금저축증권자투자신탁UH (주식) S-P",0.07,"10",-0.06,48.65,-0.09,"해외","Y",NA,0,-13.66,-14.76,-8.45,"3",17.22,"K55355B38245",1258.47,20.35,23.1,"60",25.85,0.02,"12",0.05,1914,0.05,"355","20150727",NA,1139,2,"1167059","20181228","일본주식",5422957,"N","20181228",0,"주식형","연금","77",4.02,28.09,13.86,"초소형급",15.82,"01",0.985,"20150727",6,NA,"스팍스자산운용","60120",0,"K55355B38229","20150727",0
"KR5210AP8408",0,-10.38,"신한BNPP 해피라이프연금일본인덱스증권자투자신탁(H) [주식] S-P",-0.34,"10",5.25,35.94,-1.82,"해외","Y",14.73,0,-8.96,-14.93,-8.46,"3",19.88,"KR5210AH7970",967.05,23.28,27.04,"60",32.93,0.04,"12",0.03,1914,0.01,"210","20130613",NA,416,3,"1129959","20181228","일본주식",1324246,"N","20181228",0,"주식형","연금","77",3.86,6.46,19.99,"초소형급",19.52,"01",0.575,"20130613",33,"201812","신한BNP파리바자산운용","60120",3,"KR5210AH7962","20140418",0
"K55105B67052",0,-9.8,"삼성 클래식일본중소형FOCUS연금증권자투자신탁UH [주식] S-P",0.28,"10",9.82,72.18,11.48,"해외","Y",NA,0,-16.51,-15.13,-8.48,"4",20.49,"K55105B67029",1432.23,24.01,34.14,"60",37.74,10.66,"12",8.87,1914,0.4,"105","20150825",NA,23,1,"1168259","20181228","일본주식",40472143,"N","20181228",0,"주식형","연금","77",5.31,34.43,16.28,"초소형급",19.23,"01",0.99,"20150825",31,"201812","삼성자산운용","60120",1,"K55105B66757","20150831",0
"KR5105883395",3,-9.71,"삼성 당신을위한신연금글로벌증권전환형자투자신탁제1호 [주식]",-0.19,"10",-0.3,27.38,-0.76,"해외","Y",9.69,4,-12.75,-15.32,-8.48,"4",14.58,"KR5105883395",998.89,17.79,23,"60",44.47,0.01,"07",0.01,1914,0,"105","20081118",NA,1658,3,"1158090","20181228","글로벌주식",0,"N","20181228",0,"주식형","연금","77",2.82,4.06,11.43,"초소형급",13.82,"01",1.46,"20081118",11,"201812","삼성자산운용","60010",2,"KR5105883395","20140801",0
"KR5210A37010",4,-12.41,"신한BNPP 미국증권자투자신탁H [주식] S",0.94,"10",-4.78,47.13,-6.44,"해외","Y",25.57,4,-13.14,-17.3,-8.49,"3",16.97,"KR5210656553",1102.7,21.23,22.31,"60",73.84,0.06,"11",0.03,1914,0.02,"210","20070226",NA,103,4,"1127950","20181228","북미주식",1564847,"N","20181228",0,"주식형",NA,"61",4.46,11.27,12.97,"초소형급",16.4,"01",1.215,"20070226",51,"201812","신한BNP파리바자산운용","60030",2,"KR5210656546","20140418",1.5
"KR5355AO6937",0,-6.21,"스팍스 본재팬증권자투자신탁UH (주식) S",-0.1,"10",-0.12,46.99,-0.1,"해외","Y",NA,0,-13.81,-14.86,-8.5,"2",17.27,"KR5355AO6937",1212.29,20.43,23.17,"60",24.75,0.11,"11",0.02,1914,0.01,"355","20150727",NA,1143,2,"1166850","20181228","일본주식",1250724,"N","20181228",0,"주식형",NA,"61",4.03,27.03,13.91,"초소형급",15.86,"01",1.225,"20150727",3,NA,"스팍스자산운용","60120",0,"KR5355AN0154","20150727",1.5
"K55105B83893",0,-10.02,"삼성 글로벌선진국증권자투자신탁UH [주식] S",-0.46,"10",0.05,30.46,1.81,"해외","Y",NA,0,-12.92,-15.41,-8.52,"2",14.59,"K55105B83810",1108.66,17.82,23.05,"60",7.2,0.09,"11",0.1,1914,0.02,"105","20160304",NA,217,0,"1173150","20181228","글로벌주식",2462727,"N","20181228",0,"주식형",NA,"61",2.83,NA,NA,"초소형급",13.83,"01",0.85,"20160304",25,"201812","삼성자산운용","60010",2,"K55105B83398","20160328",1.5
"K55105BV0550",0,-10.02,"삼성 글로벌선진국증권자투자신탁UH [주식] S-P",-0.46,"10",0.05,26.3,1.81,"해외","Y",NA,0,-12.92,-15.41,-8.52,"3",14.59,"K55105B83810",956.83,17.82,23.05,"60",7.2,0.42,"12",0.31,1914,0.15,"105","20160304",NA,218,0,"1173159","20181228","글로벌주식",14944450,"N","20181228",0,"주식형","연금","77",2.83,NA,NA,"초소형급",13.83,"01",0.65,"20160304",25,"201812","삼성자산운용","60010",2,"K55105B83398","20170807",0
"K55105B36735",2,-10.31,"삼성 일본중소형FOCUS증권자투자신탁UH [주식] S",-0.16,"10",-1.08,73.03,-38.14,"해외","Y",NA,0,-16.75,-15.27,-8.55,"3",20.51,"K55105B36503",1445.19,24.05,34.24,"60",39.82,-0.05,"11",-0.43,1914,0.09,"105","20150615",NA,133,1,"1165850","20181228","일본주식",8961482,"N","20181228",0,"주식형",NA,"61",5.32,31.68,16.26,"초소형급",19.26,"01",1.31,"20150615",101,"201812","삼성자산운용","60120",2,"K55105B36479","20150622",1.5
"K55207BT8034",0,-17.22,"교보악사 로보테크증권자투자신탁1호(H)[주식]ClassC-Pe",-11.5,"10",-52.12,36.6,-53.6,"해외","Y",NA,0,-15.88,-18.48,-8.55,"3",22.65,"K55207BT8034",871.61,27.89,30.93,"60",-12.84,-0.08,"07",-0.04,1914,0,"207","20170911",NA,1781,0,"1180396","20181228","정보기술섹터",126268,"N","20181228",0,"주식형","연금","77",4.38,NA,NA,"중형급",21.17,"01",1.255,"20170911",926,"201812","교보악사자산운용","60230",4,"K55207BV6067","20170911",0
"KR5210AQ9066",2,-10.22,"신한BNPP 일본인덱스증권자투자신탁제1호(H)[주식]S",0.09,"10",-0.26,39.16,-1.39,"해외","Y",15.67,3,-8.95,-15.12,-8.59,"2",20.27,"KR5219662834",1031.83,23.73,27.56,"60",-25.83,0.57,"11",0.19,1914,0.02,"210","20070313",NA,654,3,"1127250","20181228","일본주식",1836064,"N","20181228",0,"주식형",NA,"61",3.94,6.01,19.86,"초소형급",19.73,"01",0.61,"20070313",33,"201812","신한BNP파리바자산운용","60120",3,"KR5219662826","20140418",1.5
"KR5102AR2095",4,-17.5,"하나UBS 일본배당증권투자신탁제1호 [주식] S",0.39,"10",1.62,39.45,0.27,"해외","Y",5.7,4,-12.46,-15.7,-8.64,"2",19.22,"KR5102AR8423",948.56,21.38,23.52,"60",-36.38,-0.02,"11",-0.01,1914,0,"102","20051201",NA,1546,4,"1153350","20181228","일본주식",443581,"N","20181228",0,"주식형",NA,"61",4.34,-4.77,18.37,"초소형급",17.76,"01",0.968,"20051201",35,NA,"하나UBS자산운용","60120",0,"KR5102528217","20140507",1.5
"K55105B93587",0,-17.78,"삼성 아문디유럽중소형증권자투자신탁UH [주식-재간접형] S",0.03,"10",-0.2,-7.06,-0.6,"해외","Y",NA,0,-21.08,-19.66,-8.66,"2",15.25,"K55105B21976",1035.25,17.51,20.11,"60",-14.51,0,"11",0,1914,0,"105","20150428",NA,1448,5,"8128950","20181228","유럽주식",941,"N","20181228",0,"주식형",NA,"61",-0.68,-14.02,15.93,"초소형급",14.9,"10",0.58,"20150428",4,NA,"삼성자산운용","60020",0,"K55105B21943","20151221",1.5
"K55105BW4544",0,-17.78,"삼성 아문디유럽중소형증권자투자신탁UH [주식-재간접형] S-P",0.03,"10",-0.2,-5.51,-0.6,"해외","Y",NA,0,-21.08,-19.66,-8.66,"3",15.25,"K55105B21976",809.12,17.51,20.11,"60",-14.51,0.01,"12",0,1914,0,"105","20150428",NA,1449,5,"8128959","20181228","유럽주식",121634,"N","20181228",0,"주식형","연금","77",-0.68,-14.02,15.93,"초소형급",14.9,"10",0.48,"20150428",4,NA,"삼성자산운용","60020",0,"K55105B21943","20170911",0
"K55235B40047",0,-8.24,"피델리티 글로벌테크놀로지증권자투자신탁 (주식-재간접형) S",-8.79,"10",-205.62,0.25,-173.03,"해외","Y",NA,0,-11.04,-15.18,-8.69,"3",19.29,"K55235B39932",1395.45,22.86,30.67,"60",44.02,8.73,"11",-2.04,1914,-0.78,"235","20150617",NA,18,1,"8126450","20181228","정보기술섹터",-77820105,"N","20181228",0,"주식형",NA,"61",0.02,41.53,15.8,"초대형급",17.7,"10",0.415,"20150617",4635,"201812","피델리티자산운용","60230",1,"K55235B39924","20150622",1.5
"K55235B40054",0,-8.24,"피델리티 글로벌테크놀로지증권자투자신탁 (주식-재간접형) S-PRS",-8.79,"10",-205.62,0.25,-173.03,"해외","Y",NA,0,-11.04,-15.18,-8.69,"4",19.29,"K55235B39932",1395.89,22.86,30.67,"60",44.02,8.91,"12",2.76,1914,1.71,"235","20150617","Y",19,1,"8126459","20181228","정보기술섹터",171289457,"N","20181228",0,"주식형","연금","77",0.02,41.53,15.8,"초대형급",17.7,"10",0.345,"20150617",4635,"201812","피델리티자산운용","60230",1,"K55235B39924","20150622",0
"K55223BA6351",0,-12.92,"KB 재팬주식인덱스증권자투자신탁 (주식) S",0.42,"10",-0.84,44.45,-6.13,"해외","Y",NA,0,-10.3,-15.96,-8.72,"2",20.91,"K55223BA6336",1199.66,24.69,28.35,"60",25.04,-0.24,"11",-0.06,1914,0.01,"223","20160229",NA,443,0,"1170350","20181228","일본주식",1343337,"N","20181228",0,"주식형",NA,"61",3.85,NA,NA,"초소형급",20.21,"01",0.66,"20160229",36,"201812","KB자산운용","60120",3,"K55223BA6302","20150307",1.5
"K55101C70822",0,-28.24,"한국투자글로벌전기차&배터리증권투자신탁(주식)(S)",3.88,"10",5.97,18.17,7.14,"해외","Y",NA,0,-15.17,-15.28,-8.78,"2",20.9,"K55101BW9885",821.99,25.16,28.44,"60",-27.74,0.34,"11",0.3,1914,0.18,"101","20171026",NA,1104,0,"1184250","20181228","정보기술섹터",17587043,"N","20181228",0,"주식형",NA,"61",2.26,NA,NA,"중형급",20.62,"01",1.118,"20171026",403,"201812","한국투자신탁운용","60230",5,"K55101BW9851","20180508",1.5
"K55101C70830",0,-28.24,"한국투자글로벌전기차&배터리증권투자신탁(주식)(S-P)",3.88,"10",5.97,18.19,7.14,"해외","Y",NA,0,-15.17,-15.28,-8.78,"3",20.9,"K55101BW9885",822.51,25.16,28.44,"60",-27.74,0.06,"12",0.07,1914,0.02,"101","20171026",NA,1105,0,"1184259","20181228","정보기술섹터",2411287,"N","20181228",0,"주식형","연금","77",2.26,NA,NA,"중형급",20.62,"01",1.08,"20171026",403,"201812","한국투자신탁운용","60230",5,"K55101BW9851","20180508",0
"KR5301AR0213",2,-11.6,"미래에셋 재팬인덱스증권투자신탁1호 (주식-파생형) S",-0.46,"10",7.84,30.77,2.76,"해외","Y",25.36,3,-9.6,-15.98,-8.78,"2",20.29,"KR5225548027",1134.75,23.97,29.55,"60",2.64,0.08,"11",0.03,1914,0.04,"301","20060220",NA,573,2,"6106650","20181228","일본주식",4361740,"N","20181228",0,"주식형",NA,"61",2.79,8.36,20.75,"소형급",20.17,"01",0.77,"20060220",146,"201812","미래에셋자산운용","60120",3,"KR5225548019","20140418",1.5
"KR5217AO8816",4,-20.08,"프랭클린 재팬증권자투자신탁 (주식) S",-4.06,"10",-29.84,31.66,-74.85,"해외","Y",9.74,4,-15.62,-17.61,-8.81,"2",18.32,"KR5217AH3212",825.4,20.59,21.77,"60",-37.42,-0.06,"11",-0.09,1914,0.03,"217","20060509",NA,953,4,"1122850","20181228","일본주식",2587495,"N","20181228",0,"주식형",NA,"61",3.99,-7.59,18.13,"중형급",17.27,"01",1.32,"20060509",552,"201812","프랭클린템플턴투자신탁운용","60120",4,"KR5217566904","20140418",1.5
"K55365C12692",0,NA,"메리츠 글로벌인프라증권자투자신탁[주식]종류S",-4.96,"10",-18.24,22.48,-30.76,"해외","Y",NA,0,-9.82,-12.18,-8.82,"2",15.61,"K55365C12627",931.5,19.71,24.72,"60",-12.62,0.04,"11",-0.01,1914,0,"365","20180117",NA,1424,0,"1183350","20181228","멀티섹터",496143,"N","20181228",0,"주식형",NA,"61",2.47,NA,NA,"초소형급",NA,"01",1.29,"20180117",48,NA,"메리츠자산운용","60260",0,"K55365C12585","20180319",1.5
"K55365C12759",0,NA,"메리츠 글로벌인프라증권자투자신탁[주식]종류S-P",-4.96,"10",-18.24,22.29,-30.76,"해외","Y",NA,0,-9.82,-12.18,-8.82,"3",15.61,"K55365C12627",923.65,19.71,24.72,"60",-12.62,0.12,"12",0.02,1914,0,"365","20180117",NA,1425,0,"1183359","20181228","멀티섹터",335720,"N","20181228",0,"주식형","연금","77",2.47,NA,NA,"초소형급",NA,"01",1.21,"20180117",48,NA,"메리츠자산운용","60260",0,"K55365C12585","20180319",0
"K55370BC3357",0,-8.95,"AB 글로벌로우볼증권투자신탁 (주식-재간접형) S",0.34,"10",119.09,-0.4,255.7,"해외","Y",NA,0,-11.13,-15.36,-8.82,"3",13.43,"K55370BC3266",1085.23,16.85,22.15,"60",6.84,0.67,"11",0.17,1914,0.06,"370","20160418",NA,40,0,"8129550","20181228","글로벌주식",6483920,"N","20181228",0,"주식형",NA,"61",-0.04,NA,NA,"소형급",13.34,"10",0.515,"20160418",376,"201812","AB자산운용","60010",1,"K55370BC3258","20160425",1.5
"K55370BC3522",0,-8.95,"AB 글로벌로우볼증권투자신탁 (주식-재간접형) S-P",0.34,"10",119.09,-0.41,255.7,"해외","Y",NA,0,-11.13,-15.36,-8.82,"4",13.43,"K55370BC3266",1086.55,16.85,22.15,"60",6.84,1.01,"12",-0.03,1914,-0.05,"370","20160418",NA,41,0,"8129559","20181228","글로벌주식",-5126640,"N","20181228",0,"주식형","연금","77",-0.04,NA,NA,"소형급",13.34,"10",0.465,"20160418",376,"201812","AB자산운용","60010",1,"K55370BC3258","20160425",0
"KR5223AQ6711",2,-12.52,"KB 스타재팬인덱스증권자투자신탁 (주식-파생형) S",-0.06,"10",-86.7,30.52,-200.16,"해외","Y",21.95,3,-10.09,-16.41,-8.98,"2",20.86,"KR5223657481",1075.76,24.7,29.93,"60",-8.35,-74.76,"11",-2.67,1914,-0.68,"223","20070228",NA,627,3,"6100950","20181228","일본주식",-67858171,"N","20181228",0,"주식형",NA,"61",2.92,4.24,21.33,"소형급",20.54,"01",0.86,"20070228",365,"201812","KB자산운용","60120",3,"KR5223657465","20140418",1.5
"KR5223AS3757",3,-12.07,"KB 연금재팬인덱스증권자투자신탁 (주식-파생형) S-P",1.22,"10",0.04,25.41,-26.27,"해외","Y",NA,3,-9.93,-16.48,-9.04,"3",20.92,"KR5223AS3732",988.05,24.8,30.52,"60",32.77,-19.34,"12",-0.18,1914,0.01,"223","20140612",NA,417,4,"6109659","20181228","일본주식",1292022,"N","20181228",0,"주식형","연금","77",2.64,5.38,21.39,"초소형급",20.66,"01",0.673,"20140612",55,"201812","KB자산운용","60120",3,"KR5223AS3724","20141112",0
"K55232BA3357",0,-13.26,"NH-Amundi Allset글로벌실버에이지증권자투자신탁(H) [주식] S",0.22,"10",7.33,25.04,-115.73,"해외","Y",NA,0,-13.59,-17.52,-9.09,"2",16.99,"K55232BA3225",977.54,20.92,27.17,"60",5.3,0.09,"11",0.07,1914,0.05,"232","20160226",NA,235,0,"1173750","20181228","글로벌주식",4778484,"N","20181228",0,"주식형",NA,"61",2.63,NA,NA,"소형급",15.69,"01",1.177,"20160226",202,"201812","NH-Amundi자산운용","60010",2,"K55232BA3191","20160418",1.5
"K55232BV8930",0,-13.26,"NH-Amundi Allset글로벌실버에이지증권자투자신탁(H) [주식] S-P",0.22,"10",7.33,22.79,-115.73,"해외","Y",NA,0,-13.59,-17.52,-9.09,"3",16.99,"K55232BA3225",889.24,20.92,27.17,"60",5.3,0,"12",0,1914,0,"232","20160226",NA,236,0,"1173759","20181228","글로벌주식",146677,"N","20181228",0,"주식형","연금","77",2.63,NA,NA,"소형급",15.69,"01",1.127,"20160226",202,"201812","NH-Amundi자산운용","60010",2,"K55232BA3191","20171023",0
"K55214CA1345",0,NA,"유진 챔피언뉴이코노미AI4.0증권자투자신탁(H)[주식]S",-0.03,"10",1.24,31.33,51.9,"해외","Y",NA,0,NA,-16.95,-9.13,"2",NA,"K55214CA1345",872.08,22.92,26.78,"60",-12.79,NA,"11",0.03,1914,0,"214","20180702","Y",1433,0,"1185650","20181228","북미주식",-166681,"N","20181228",0,"주식형",NA,"61",3.73,NA,NA,"초소형급",NA,"01",1.15,"20180702",46,NA,"유진자산운용","60030",0,"K55214CA1220","20180702",1.5
"K55214CA1352",0,NA,"유진 챔피언뉴이코노미AI4.0증권자투자신탁(H)[주식]S-P",-0.03,"10",1.24,31.35,51.9,"해외","Y",NA,0,NA,-16.95,-9.13,"3",NA,"K55214CA1345",872.42,22.92,26.78,"60",-12.79,NA,"12",-0.05,1914,-0.05,"214","20180702",NA,1434,0,"1185659","20181228","북미주식",-4854458,"N","20181228",0,"주식형","연금","77",3.73,NA,NA,"초소형급",NA,"01",1.09,"20180702",46,NA,"유진자산운용","60030",0,"K55214CA1220","20180702",0
"K55301B59831",0,-24.67,"미래에셋 다이와일본밸류중소형증권자투자신탁1호(UH) (주식) S",-0.34,"10",-0.83,43.38,-2.29,"해외","Y",NA,0,-22.38,-22.01,-9.14,"2",20.71,"K55301B59831",1087.76,24.04,27.45,"60",8.78,0.01,"11",0.03,1914,0.04,"301","20150817",NA,524,2,"1168050","20181228","일본주식",4479784,"N","20181228",0,"주식형",NA,"61",4.15,16.94,17.6,"초소형급",20.62,"01",1.33,"20150817",15,"201812","미래에셋자산운용","60120",3,"K55301B59609","20150817",1.5
"K55301B59856",0,-24.68,"미래에셋 다이와일본밸류중소형증권자투자신탁1호(UH) (주식)C-Pe",-0.34,"10",-0.83,43.36,-2.29,"해외","Y",NA,0,-22.38,-22.02,-9.14,"3",20.71,"K55301B59856",1087.31,24.04,27.44,"60",8.73,0.02,"07",0,1914,0,"301","20150817",NA,1721,2,"1168096","20181228","일본주식",269050,"N","20181228",0,"주식형","연금","77",4.15,16.9,17.6,"초소형급",20.63,"01",1.34,"20150817",15,"201812","미래에셋자산운용","60120",3,"K55301B59609","20170619",0
"K55355B38104",0,-8.81,"스팍스 본재팬연금저축증권자투자신탁H (주식) S-P",0.3,"10",0.16,58.03,-0.17,"해외","Y",NA,0,-12.7,-15.72,-9.33,"3",21.63,"K55355B38104",1205.96,26.16,29.46,"60",23.07,0.04,"12",0.22,1914,0.31,"355","20150622",NA,1145,2,"1166959","20181228","일본주식",30617376,"N","20181228",0,"주식형","연금","77",5.06,25.84,17.66,"초소형급",19.35,"01",0.985,"20150626",8,NA,"스팍스자산운용","60120",0,"K55355B38088","20150727",0
"KR5355AO6903",1,-10.66,"스팍스 본재팬증권자투자신탁H (주식) S",-0.53,"10",-0.53,64.8,-2.74,"해외","Y",NA,0,-13.06,-15.91,-9.4,"2",21.58,"KR5355AN0089",1338.46,26.04,29.5,"60",34.05,-0.87,"11",-0.16,1914,0.02,"355","20150402",NA,1132,2,"1163950","20181228","일본주식",1575459,"N","20181228",0,"주식형",NA,"61",5.09,26.84,17.76,"초소형급",19.38,"01",1.225,"20150402",17,NA,"스팍스자산운용","60120",0,"KR5355AN0071","20150420",1.5
"K55105B67011",0,-13.86,"삼성 클래식일본중소형FOCUS연금증권자투자신탁H [주식] S-P",-0.01,"10",-0.26,86.21,-1.31,"해외","Y",NA,0,-15.26,-16.38,-9.42,"3",24.83,"K55105B66989",1435.02,29.51,40.88,"60",43.32,-0.66,"12",0.19,1914,0.16,"105","20150825",NA,127,1,"1168159","20181228","일본주식",15695028,"N","20181228",0,"주식형","연금","77",6.39,33.35,20.89,"초소형급",22.86,"01",0.99,"20150825",45,"201812","삼성자산운용","60120",2,"K55105B66740","20150831",0
"K55230B58446",4,-16.43,"슈로더 선진국중소형주증권자투자신탁H (주식-재간접형) S",-5.9,"10",-5.23,-0.28,-0.38,"해외","Y",NA,0,-16.57,-17.85,-9.44,"3",16.48,"K55230B58446",1131.66,20.33,23.91,"60",13.17,0,"11",0,1914,0,"230","20150909",NA,1167,3,"8128150","20181228","글로벌주식",0,"N","20181228",0,"주식형",NA,"61",-0.02,9.03,12.94,"초소형급",13.67,"10",0.8,"20150909",23,NA,"슈로더투자신탁운용","60010",0,"K55230B58354","20150909",1.5
"K55230B58453",4,-16.43,"슈로더 선진국중소형주증권자투자신탁H (주식-재간접형) S-P",-5.9,"10",-5.23,-0.28,-0.38,"해외","Y",NA,0,-16.57,-17.85,-9.44,"4",16.48,"K55230B58446",1133.12,20.33,23.91,"60",13.17,-0.01,"12",-0.01,1914,0,"230","20150909",NA,1168,3,"8128159","20181228","글로벌주식",15841,"N","20181228",0,"주식형","연금","77",-0.02,9.03,12.94,"초소형급",13.67,"10",0.76,"20150909",23,NA,"슈로더투자신탁운용","60010",0,"K55230B58354","20150909",0
"K55232BA3456",0,-8.53,"NH-Amundi Allset글로벌실버에이지증권자투자신탁(UH) [주식] S",0.71,"10",1.83,21.83,3.65,"해외","Y",NA,0,-12.65,-16.58,-9.46,"2",16.14,"K55232BA3399",998.14,19.94,27.1,"60",1.32,0.15,"11",0.01,1914,-0.03,"232","20160226",NA,254,0,"1173850","20181228","글로벌주식",-3274879,"N","20181228",0,"주식형",NA,"61",2.24,NA,NA,"초소형급",14.7,"01",1.177,"20160226",29,"201812","NH-Amundi자산운용","60010",2,"K55232BA3381","20160418",1.5
"K55232BV8989",0,-8.53,"NH-Amundi Allset글로벌실버에이지증권자투자신탁(UH) [주식] S-P",0.71,"10",1.83,20,3.65,"해외","Y",NA,0,-12.65,-16.58,-9.46,"3",16.14,"K55232BA3399",914.46,19.94,27.1,"60",1.32,0.03,"12",0,1914,0,"232","20160226",NA,255,0,"1173859","20181228","글로벌주식",54541,"N","20181228",0,"주식형","연금","77",2.24,NA,NA,"초소형급",14.7,"01",1.127,"20160226",29,"201812","NH-Amundi자산운용","60010",2,"K55232BA3381","20171023",0
"K55229B06702",4,-20.18,"이스트스프링 다이나믹재팬증권자투자신탁(H) [주식-재간접형] S",-2.16,"10",-5.6,0.21,-9.75,"해외","Y",NA,0,-12.8,-17.21,-9.46,"2",18.06,"K55229B06538",962.04,18.67,25.03,"60",-7.19,-0.08,"11",-0.04,1914,0,"229","20150323",NA,903,5,"8124550","20181228","일본주식",138957,"N","20181228",0,"주식형",NA,"61",0.02,-1.21,19.83,"초소형급",16.51,"10",0.725,"20150323",45,"201812","이스트스프링자산운용코리아","60120",4,"K55229B06504","20150323",1.5
"K55229BB3229",4,-20.18,"이스트스프링 다이나믹재팬증권자투자신탁(H) [주식-재간접형] S-P",-2.16,"10",-5.6,0.28,-9.75,"해외","Y",NA,0,-12.8,-17.21,-9.46,"3",18.06,"K55229B06538",1298.13,18.67,25.03,"60",-7.19,0,"12",0,1914,0,"229","20150323",NA,904,5,"8124559","20181228","일본주식",-65792,"N","20181228",0,"주식형","연금","77",0.02,-1.21,19.83,"초소형급",16.51,"10",0.675,"20150323",45,"201812","이스트스프링자산운용코리아","60120",4,"K55229B06504","20160314",0
"K55216C54061",0,-25.01,"DB 글로벌자율주행증권자투자신탁(H)[주식] 종류S",6.11,"10",18.35,24.32,37.79,"해외","Y",NA,0,-24.09,-19.45,-9.46,"2",17.06,"K55216BR3937",721.92,19.32,19.17,"60",-15.34,0.05,"11",0.01,1914,0,"216","20170623",NA,918,0,"1182850","20181228","정보기술섹터",113230,"N","20181228",0,"주식형",NA,"61",3.49,NA,NA,"중형급",17.87,"01",1.34,"20170623",767,"201812","DB자산운용","60230",4,"K55216BR3929","20180312",1.5
"K55216C54079",0,-25.01,"DB 글로벌자율주행증권자투자신탁(H)[주식] 종류S-P",6.11,"10",18.35,24.1,37.79,"해외","Y",NA,0,-24.09,-19.45,-9.46,"3",17.06,"K55216BR3937",715.53,19.32,19.17,"60",-15.34,0.16,"12",0.15,1914,0.15,"216","20170623",NA,919,0,"1182859","20181228","정보기술섹터",14628740,"N","20181228",0,"주식형","연금","77",3.49,NA,NA,"중형급",17.87,"01",1.2,"20170623",767,"201812","DB자산운용","60230",4,"K55216BR3929","20180312",0
